State,Year,AvgTemp_F_Yearly,AvgTemp_C_Yearly
Illinois,1973,53.73095,12.072750000000001
Illinois,1974,52.25135,11.250750000000002
Illinois,1975,52.6994,11.499666666666666
Illinois,1976,51.12995,10.62775
Illinois,1977,52.233650000000004,11.240916666666669
Illinois,1978,50.26565,10.147583333333333
Illinois,1979,50.101850000000006,10.056583333333338
Illinois,1980,51.99904999999999,11.110583333333327
Illinois,1981,52.48369999999999,11.379833333333329
Illinois,1982,51.350750000000005,10.75041666666667
Illinois,1983,52.59125,11.439583333333335
Illinois,1984,52.422200000000004,11.34566666666667
Illinois,1985,51.2258,10.681000000000001
Illinois,1986,53.32220000000001,11.845666666666672
Illinois,1987,54.60230000000001,12.556833333333337
Illinois,1988,52.64689999999999,11.470499999999994
Illinois,1989,50.9093,10.505166666666668
Illinois,1990,54.1319,12.295500000000002
Illinois,1991,54.25100000000001,12.361666666666673
Illinois,1992,52.4741,11.374500000000001
Illinois,1993,51.42425,10.791250000000002
Illinois,1994,52.535599999999995,11.408666666666665
Illinois,1995,52.166599999999995,11.203666666666665
Illinois,1996,50.69660000000001,10.387000000000006
Illinois,1997,51.61835,10.899083333333333
Illinois,1998,55.813700000000004,13.229833333333337
Illinois,1999,54.2015,12.334166666666668
Illinois,2000,52.84924999999999,11.582916666666662
Illinois,2001,54.00035,12.222416666666666
Illinois,2002,53.79995,12.111083333333335
Illinois,2003,52.328150000000015,11.293416666666676
Illinois,2004,53.17054999999999,11.761416666666662
Illinois,2005,54.23645,12.353583333333333
Illinois,2006,54.638299999999994,12.576833333333331
Illinois,2007,54.26990000000001,12.37216666666667
Illinois,2008,51.515449999999994,10.841916666666664
Illinois,2009,52.03399999999999,11.129999999999995
Illinois,2010,53.604049999999994,12.002249999999997
Illinois,2011,53.801300000000005,12.111833333333337
Illinois,2012,56.342749999999995,13.523749999999998
Illinois,2013,,
Indiana,1800,51.63724999999999,10.909583333333327
Indiana,1801,52.276999999999994,11.264999999999997
Indiana,1802,52.6535,11.474166666666667
Indiana,1803,52.3709,11.317166666666667
Indiana,1804,52.23844999999999,11.24358333333333
Indiana,1805,52.6352,11.463999999999999
Indiana,1806,51.663050000000005,10.92391666666667
Indiana,1807,51.27185,10.706583333333334
Indiana,1808,51.22414999999999,10.680083333333327
Indiana,1809,49.7939,9.8855
Indiana,1810,50.1182,10.065666666666669
Indiana,1811,50.372749999999996,10.207083333333332
Indiana,1812,48.625400000000006,9.236333333333338
Indiana,1813,50.799949999999995,10.444416666666665
Indiana,1814,50.50685000000001,10.281583333333337
Indiana,1815,49.4843,9.7135
Indiana,1816,48.54410000000001,9.191166666666671
Indiana,1817,48.8756,9.375333333333334
Indiana,1818,50.251250000000006,10.139583333333338
Indiana,1819,50.11685,10.064916666666667
Indiana,1820,49.9484,9.971333333333334
Indiana,1821,49.80514999999999,9.891749999999995
Indiana,1822,51.5642,10.869
Indiana,1823,50.50925000000001,10.282916666666672
Indiana,1824,51.069050000000004,10.593916666666669
Indiana,1825,52.9787,11.654833333333336
Indiana,1826,51.99125000000001,11.106250000000005
Indiana,1827,52.67959999999999,11.488666666666663
Indiana,1828,53.79694999999999,12.109416666666661
Indiana,1829,51.484249999999996,10.824583333333331
Indiana,1830,53.62684999999999,12.014916666666663
Indiana,1831,49.827200000000005,9.904000000000003
Indiana,1832,52.128049999999995,11.182249999999998
Indiana,1833,52.57910000000001,11.43283333333334
Indiana,1834,53.1833,11.768500000000001
Indiana,1835,50.882600000000004,10.490333333333336
Indiana,1836,49.461949999999995,9.701083333333331
Indiana,1837,50.8817,10.489833333333335
Indiana,1838,49.72100000000001,9.845000000000006
Indiana,1839,52.163900000000005,11.20216666666667
Indiana,1840,52.11109999999999,11.17283333333333
Indiana,1841,51.409549999999996,10.783083333333332
Indiana,1842,52.41935,11.344083333333336
Indiana,1843,49.87175000000001,9.928750000000008
Indiana,1844,52.5836,11.435333333333332
Indiana,1845,52.6703,11.4835
Indiana,1846,53.5379,11.9655
Indiana,1847,50.48089999999999,10.267166666666663
Indiana,1848,51.433099999999996,10.796166666666664
Indiana,1849,50.71519999999999,10.397333333333327
Indiana,1850,51.496849999999995,10.831583333333331
Indiana,1851,51.8084,11.004666666666667
Indiana,1852,51.52519999999999,10.847333333333328
Indiana,1853,52.0085,11.115833333333333
Indiana,1854,53.73619999999999,12.075666666666661
Indiana,1855,51.26840000000001,10.704666666666672
Indiana,1856,48.94625000000001,9.414583333333342
Indiana,1857,49.14410000000001,9.524500000000005
Indiana,1858,52.15459999999999,11.196999999999994
Indiana,1859,51.21605,10.675583333333336
Indiana,1860,51.59435,10.88575
Indiana,1861,51.27289999999999,10.707166666666662
Indiana,1862,50.89955,10.499749999999999
Indiana,1863,50.75615,10.420083333333332
Indiana,1864,50.1911,10.106166666666667
Indiana,1865,51.452149999999996,10.806749999999997
Indiana,1866,50.14475000000001,10.080416666666672
Indiana,1867,50.6267,10.348166666666668
Indiana,1868,49.66565,9.81425
Indiana,1869,49.46255,9.701416666666667
Indiana,1870,51.8675,11.0375
Indiana,1871,52.14095,11.189416666666665
Indiana,1872,49.60085000000001,9.778250000000005
Indiana,1873,50.0753,10.041833333333333
Indiana,1874,52.5512,11.417333333333335
Indiana,1875,48.43880000000001,9.13266666666667
Indiana,1876,50.96105,10.533916666666666
Indiana,1877,52.298899999999996,11.277166666666664
Indiana,1878,53.08085000000002,11.711583333333344
Indiana,1879,51.832249999999995,11.017916666666665
Indiana,1880,52.24250000000001,11.245833333333337
Indiana,1881,52.42445,11.346916666666667
Indiana,1882,52.0934,11.163000000000002
Indiana,1883,49.743050000000004,9.857250000000002
Indiana,1884,50.6912,10.384000000000002
Indiana,1885,48.20690000000001,9.00383333333334
Indiana,1886,49.82435,9.902416666666669
Indiana,1887,51.3965,10.775833333333335
Indiana,1888,49.890800000000006,9.939333333333337
Indiana,1889,51.01624999999999,10.56458333333333
Indiana,1890,52.1492,11.194
Indiana,1891,51.3731,10.762833333333335
Indiana,1892,50.0315,10.017500000000002
Indiana,1893,50.15645000000001,10.08691666666667
Indiana,1894,52.4726,11.373666666666667
Indiana,1895,50.18209999999999,10.101166666666662
Indiana,1896,52.265899999999995,11.258833333333332
Indiana,1897,51.64685,10.914916666666667
Indiana,1898,52.12955,11.183083333333334
Indiana,1899,51.6224,10.901333333333334
Indiana,1900,52.604000000000006,11.44666666666667
Indiana,1901,50.712950000000006,10.396083333333337
Indiana,1902,51.2174,10.676333333333332
Indiana,1903,50.535500000000006,10.297500000000003
Indiana,1904,49.1201,9.511166666666668
Indiana,1905,50.687749999999994,10.38208333333333
Indiana,1906,51.923300000000005,11.068500000000004
Indiana,1907,50.48225,10.267916666666668
Indiana,1908,52.805150000000005,11.55841666666667
Indiana,1909,51.37550000000001,10.764166666666672
Indiana,1910,51.05465000000001,10.585916666666673
Indiana,1911,53.04755000000001,11.69308333333334
Indiana,1912,49.7894,9.883000000000001
Indiana,1913,53.1971,11.776166666666667
Indiana,1914,51.967549999999996,11.09308333333333
Indiana,1915,51.261649999999996,10.700916666666664
Indiana,1916,51.501650000000005,10.834250000000003
Indiana,1917,48.461149999999996,9.145083333333332
Indiana,1918,51.62285,10.901583333333333
Indiana,1919,52.62785,11.459916666666668
Indiana,1920,50.81645,10.453583333333336
Indiana,1921,55.31210000000001,12.951166666666671
Indiana,1922,53.3894,11.883000000000001
Indiana,1923,51.96695,11.092749999999999
Indiana,1924,49.6013,9.778500000000001
Indiana,1925,52.1063,11.170166666666665
Indiana,1926,50.59100000000001,10.328333333333338
Indiana,1927,52.52495000000001,11.402750000000006
Indiana,1928,51.27289999999999,10.707166666666662
Indiana,1929,50.461549999999995,10.256416666666665
Indiana,1930,52.65154999999999,11.47308333333333
Indiana,1931,54.81784999999999,12.67658333333333
Indiana,1932,52.4909,11.383833333333335
Indiana,1933,53.75704999999999,12.087249999999996
Indiana,1934,52.89395000000001,11.607750000000006
Indiana,1935,51.56254999999999,10.868083333333328
Indiana,1936,52.01194999999999,11.117749999999996
Indiana,1937,51.04175000000001,10.578750000000005
Indiana,1938,54.0152,12.230666666666668
Indiana,1939,53.36975,11.872083333333336
Indiana,1940,50.6444,10.357999999999999
Indiana,1941,53.5172,11.954000000000002
Indiana,1942,52.10359999999999,11.168666666666663
Indiana,1943,51.367999999999995,10.759999999999998
Indiana,1944,52.84025,11.577916666666665
Indiana,1945,51.357350000000004,10.754083333333336
Indiana,1946,54.039649999999995,12.244249999999997
Indiana,1947,51.35645,10.753583333333335
Indiana,1948,52.17170000000001,11.206500000000005
Indiana,1949,53.702,12.056666666666667
Indiana,1950,50.7071,10.392833333333332
Indiana,1951,51.069649999999996,10.594249999999999
Indiana,1952,53.2403,11.800166666666666
Indiana,1953,54.13639999999999,12.297999999999993
Indiana,1954,53.91785000000001,12.176583333333339
Indiana,1955,52.9766,11.653666666666666
